AKKA,STAN,CONF,X-XX,,3,,,4,705,706,718,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CONG,OX-O,,2,,,2,705,707,707,718,706,705,,,,,,,,,,,,,,
AKKA,STAN,CONG,OX-O,,3,,T,4,705,707,707,705,706,705,,,,,,,,,,,,,,
AKKA,STAN,CONG,OX-O,,3,,,4,705,707,707,718,706,705,,,,,,,,,,,,,,
AKKA,STAN,CONH,O-XO,,2,,,2,705,706,718,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CONH,O-XO,,3,,T,4,705,706,705,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CONH,O-XO,,3,,,4,705,706,718,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CONI,O-XX,,2,,,2,705,706,718,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CONI,O-XX,,3,,T,4,705,706,705,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CONI,O-XX,,3,,,4,705,706,718,707,707,705,,,,,,,,,,,,,,
AKKA,STAN,CONJ,XX-O,,2,,,2,705,707,707,718,706,705,,,,,,,,,,,,,,
AKKA,STAN,CONJ,XX-O,,3,,T,4,705,707,707,705,706,705,,,,,,,,,,,,,,
AKKA,STAN,CONJ,XX-O,,3,,,4,705,707,707,718,706,705,,,,,,,,,,,,,,
AKKA,STAN,CONK,XX-XX,ARAA,2,,,2,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONK,XX-XX,ARAA,3,,T,4,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONK,XX-XX,ARAA,3,,,4,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONK,XX-XX,ARAA,4,,T,6,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONK,XX-XX,ARAA,4,,,6,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONK,XX-XX,ARAB,2,,,2,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONK,XX-XX,ARAB,3,,T,4,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONK,XX-XX,ARAB,3,,,4,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONK,XX-XX,ARAB,4,,T,6,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONK,XX-XX,ARAB,4,,,6,705,707,707,706,718,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONL,OX-XO,ARAA,2,,,2,705,707,707,718,706,707,707,705,,,,,,,,,,,,
AKKA,STAN,CONL,OX-XO,ARAA,3,,T,4,705,707,707,718,706,707,707,705,,,,,,,,,,,,
